result_id,fighter_name,fight_id,elo_before,elo_after
4492,ROB,1988,1512.93,1516.95
4493,Snake,1988,1304.18,1300.16
4494,Ice Climbers,1989,1321.7,1316.62
4495,Zelda,1989,1492.96,1498.04
4496,Wolf,1990,1443.31,1446.4
4497,Peach,1990,1194.13,1191.04
4498,Marth,1991,1447.73,1444.29
4499,Diddy Kong,1991,1680.82,1684.26
4500,Lucas,1992,1492.25,1485.95
4501,DK,1992,1479.02,1492.58
4502,Fox,1992,1534.4,1527.14
4503,Bowser,1993,1506.36,1492.81
4504,Yoshi,1993,1472.43,1485.98
4505,Mario,1994,1565.97,1567.86
4506,Olimar,1994,1245.74,1243.85
4507,Ike,1995,1572.27,1573.49
4508,Pikachu,1995,1658.08,1659.3
4509,King Dedede,1995,1441.18,1439.96
4510,Ganondorf,1995,1221.27,1220.05
4511,Falco,1996,1582.46,1573.51
4512,Link,1996,1650.07,1659.02
4513,Mr Game & Watch,1997,1548.84,1559.35
4514,Captain Falcon,1997,1516.36,1505.85
4515,Ness,1998,1355.65,1347.67
4516,Wolf,1998,1446.4,1454.38
4517,Lucario,1999,1479.6,1483.03
4518,Jigglypuff,1999,1246.43,1243.0
4519,Captain Falcon,2000,1505.85,1486.4
4520,Ice Climbers,2000,1316.62,1336.07
4521,ROB,2001,1516.95,1520.77
4522,Snake,2001,1300.16,1296.34
4523,Sonic,2002,1648.77,1634.56
4524,Toon Link,2002,1600.25,1614.46
4525,King Dedede,2003,1439.96,1428.16
4526,Marth,2003,1444.29,1456.09
4527,Ike,2004,1573.49,1574.98
4528,Ganondorf,2004,1220.05,1218.56
4529,Mr Game & Watch,2005,1559.35,1568.06
4530,Yoshi,2005,1485.98,1477.27
4531,Bowser,2006,1492.81,1480.51
4532,Captain Falcon,2006,1486.4,1498.7
4533,Pokemon Trainer,2007,1357.0,1353.17
4534,Falco,2007,1573.51,1577.34
4535,Sonic,2008,1634.56,1598.44
4536,ROB,2008,1520.77,1537.7
4537,Wolf,2008,1454.38,1473.57
4538,Diddy Kong,2009,1684.26,1688.74
4539,DK,2009,1492.58,1488.1
4540,Snake,2010,1296.34,1303.74
4541,Peach,2010,1191.04,1183.64
4542,Samus,2011,1548.6,1528.83
4543,Ness,2011,1347.67,1367.44
4544,Wario,2012,1656.8,1661.89
4545,Lucas,2012,1485.95,1480.86
4546,Meta Knight,2013,1662.59,1666.0
4547,King Dedede,2013,1428.16,1424.75
4548,Bowser,2014,1480.51,1459.87
4549,Olimar,2014,1243.85,1264.49
4550,Pit,2015,1560.12,1561.75
4551,Ganondorf,2015,1218.56,1216.93
4552,Link,2016,1659.02,1647.03
4553,Pikachu,2016,1659.3,1671.29
4554,Kirby,2017,1743.73,1748.67
4555,Mario,2017,1567.86,1562.92
4556,ROB,2018,1537.7,1546.8
4557,Wolf,2018,1473.57,1464.47
4558,Pit,2019,1561.75,1577.54
4559,Link,2019,1647.03,1631.24
4560,Toon Link,2020,1614.46,1609.97
4561,Zelda,2020,1498.04,1493.55
4562,Ike,2020,1574.98,1579.47
4563,Pikachu,2020,1671.29,1675.78
4564,Yoshi,2021,1477.27,1493.66
4565,Falco,2021,1577.34,1560.95
4566,Marth,2022,1456.09,1445.56
4567,DK,2022,1488.1,1498.63
4568,Diddy Kong,2023,1688.74,1697.22
4569,Toon Link,2023,1609.97,1601.49
4570,Meta Knight,2024,1666.0,1653.17
4571,Luigi,2024,1647.99,1660.82
4572,Lucario,2025,1483.03,1482.11
4573,Mr Game & Watch,2025,1568.06,1566.46
4574,Wario,2025,1661.89,1659.17
4575,Kirby,2025,1748.67,1753.91
4576,Olimar,2026,1264.49,1248.88
4577,Peach,2026,1183.64,1199.25
4578,Lucas,2027,1480.86,1486.65
4579,Ness,2027,1367.44,1373.23
4580,Zelda,2027,1493.55,1487.76
4581,Ice Climbers,2027,1336.07,1330.28
4582,DK,2028,1498.63,1509.87
4583,Lucario,2028,1482.11,1470.87
4584,Jigglypuff,2029,1243.0,1233.75
4585,Snake,2029,1303.74,1312.99
4586,Toon Link,2030,1601.49,1616.1
4587,Wario,2030,1659.17,1644.56
4588,Ice Climbers,2031,1330.28,1347.8
4589,Bowser,2031,1459.87,1442.35
4590,King Dedede,2032,1424.75,1445.38
4591,Luigi,2032,1660.82,1640.19
4592,Pit,2033,1577.54,1578.96
4593,Ganondorf,2033,1216.93,1215.51
4594,Captain Falcon,2034,1498.7,1517.08
4595,Meta Knight,2034,1653.17,1634.79
4596,Mario,2035,1562.92,1574.83
4597,Falco,2035,1560.95,1549.04
4598,Pit,2036,1578.96,1580.54
4599,Jigglypuff,2036,1233.75,1232.17
4600,Zelda,2037,1487.76,1474.69
4601,Wolf,2037,1464.47,1477.54
4602,Samus,2038,1528.83,1533.62
4603,Ice Climbers,2038,1347.8,1343.01
4604,Fox,2039,1527.14,1518.34
4605,Sonic,2039,1598.44,1607.24
4606,Marth,2040,1445.56,1458.72
4607,Lucario,2040,1470.87,1457.71
4608,Mario,2041,1574.83,1576.26
4609,Ganondorf,2041,1215.51,1214.08
4610,Ike,2042,1579.47,1585.79
4611,King Dedede,2042,1445.38,1439.06
4612,Luigi,2043,1640.19,1644.5
4613,Bowser,2043,1442.35,1438.04
4614,Olimar,2044,1248.88,1248.01
4615,Pikachu,2044,1675.78,1676.65
4616,Kirby,2045,1753.91,1734.93
4617,Pit,2045,1580.54,1599.52
4618,Peach,2046,1199.25,1216.18
4619,Snake,2046,1312.99,1296.06
4620,Mr Game & Watch,2047,1566.46,1568.17
4621,Jigglypuff,2047,1232.17,1230.46
4622,Toon Link,2048,1616.1,1620.95
4623,Diddy Kong,2048,1697.22,1700.13
4624,Ness,2048,1373.23,1370.7
4625,Lucas,2048,1486.65,1481.42
4626,Wolf,2049,1477.54,1468.08
4627,Samus,2049,1533.62,1543.08
4628,DK,2050,1509.87,1499.56
4629,ROB,2050,1546.8,1557.11
4630,Mario,2051,1576.26,1579.93
4631,Pokemon Trainer,2051,1353.17,1349.5
4632,Yoshi,2052,1493.66,1508.17
4633,Falco,2052,1549.04,1534.53
4634,Ganondorf,2053,1214.08,1210.46
4635,King Dedede,2053,1439.06,1442.68
4636,Ike,2054,1585.79,1599.86
4637,Link,2054,1631.24,1617.17
4638,Mr Game & Watch,2055,1568.17,1577.85
4639,Captain Falcon,2055,1517.08,1507.4
4640,Yoshi,2056,1508.17,1517.22
4641,King Dedede,2056,1442.68,1433.63
4642,ROB,2057,1557.11,1558.74
4643,Peach,2057,1216.18,1214.55
4644,Pikachu,2058,1676.65,1678.62
4645,Ike,2058,1599.86,1601.83
4646,Lucas,2058,1481.42,1479.45
4647,Ness,2058,1370.7,1368.73
4648,Pit,2059,1599.52,1615.05
4649,Pikachu,2059,1678.62,1663.09
4650,DK,2060,1499.56,1510.12
4651,Wolf,2060,1468.08,1457.52
4652,Captain Falcon,2061,1507.4,1504.49
4653,Mario,2061,1579.93,1591.72
4654,Pit,2061,1615.05,1610.51
4655,Ike,2061,1601.83,1597.49
4656,Samus,2062,1543.08,1537.83
4657,Sonic,2062,1607.24,1601.18
4658,Marth,2062,1458.72,1475.5
4659,ROB,2062,1558.74,1553.28
4660,Luigi,2063,1644.5,1653.5
4661,Mr Game & Watch,2063,1577.85,1568.85
4662,Diddy Kong,2064,1700.13,1684.59
4663,Toon Link,2064,1620.95,1636.49
4664,Snake,2065,1296.06,1310.2
4665,Ice Climbers,2065,1343.01,1328.87
4666,Zelda,2066,1474.69,1466.2
4667,ROB,2066,1553.28,1561.77
4668,Samus,2067,1537.83,1518.98
4669,Ness,2067,1368.73,1387.58
4670,Lucas,2068,1479.45,1474.18
4671,Wario,2068,1644.56,1649.83
4672,Sonic,2069,1601.18,1607.17
4673,Lucario,2069,1457.71,1451.72
4674,Olimar,2070,1248.01,1267.36
4675,King Dedede,2070,1433.63,1414.28
4676,Sonic,2071,1607.17,1586.09
4677,Pokemon Trainer,2071,1349.5,1370.58
4678,Pikachu,2072,1663.09,1647.88
4679,Mario,2072,1591.72,1606.93
4680,Fox,2073,1518.34,1523.58
4681,Falco,2073,1534.53,1539.33
4682,Bowser,2073,1438.04,1429.96
4683,Ganondorf,2073,1210.46,1208.51
4684,Kirby,2074,1734.93,1729.0
4685,Link,2074,1617.17,1612.87
4686,Meta Knight,2074,1634.79,1630.22
4687,Ike,2074,1597.49,1612.29
4688,Fox,2075,1523.58,1532.6
4689,Wolf,2075,1457.52,1448.5
4690,Jigglypuff,2076,1230.46,1227.28
4691,Marth,2076,1475.5,1478.68
4692,Toon Link,2077,1636.49,1637.4
4693,Peach,2077,1214.55,1213.64
4694,DK,2078,1510.12,1520.12
4695,Zelda,2078,1466.2,1456.2
4696,Samus,2079,1518.98,1510.19
4697,Ness,2079,1387.58,1400.64
4698,Snake,2079,1310.2,1305.93
4699,Luigi,2080,1653.5,1656.8
4700,King Dedede,2080,1414.28,1410.98
4701,Pokemon Trainer,2081,1370.58,1367.35
4702,Link,2081,1612.87,1616.1
4703,Olimar,2082,1267.36,1276.7
4704,Ganondorf,2082,1208.51,1199.17
4705,Yoshi,2083,1517.22,1525.35
4706,Bowser,2083,1429.96,1421.83
4707,Mario,2084,1606.93,1590.44
4708,Captain Falcon,2084,1504.49,1520.98
4709,Jigglypuff,2085,1227.28,1225.84
4710,Sonic,2085,1586.09,1587.53
4711,Fox,2086,1532.6,1517.95
4712,Lucas,2086,1474.18,1488.83
4713,ROB,2087,1561.77,1565.21
4714,Ice Climbers,2087,1328.87,1325.43
4715,Zelda,2088,1456.2,1451.77
4716,Wario,2088,1649.83,1654.26
4717,Diddy Kong,2089,1684.59,1689.88
4718,DK,2089,1520.12,1514.83
4719,Ness,2090,1400.64,1413.12
4720,King Dedede,2090,1410.98,1398.5
4721,Lucas,2091,1488.83,1503.13
4722,Falco,2091,1539.33,1525.03
4723,Pit,2092,1610.51,1596.61
4724,Mr Game & Watch,2092,1568.85,1582.75
4725,Olimar,2093,1276.7,1292.71
4726,Pokemon Trainer,2093,1367.35,1351.34
4727,Mario,2094,1590.44,1599.31
4728,Captain Falcon,2094,1520.98,1512.11
4729,Pikachu,2095,1647.88,1651.51
4730,Ike,2095,1612.29,1615.92
4731,Fox,2095,1517.95,1514.32
4732,Falco,2095,1525.03,1521.4
4733,DK,2096,1514.83,1510.46
4734,Sonic,2096,1587.53,1599.4
4735,Wario,2096,1654.26,1646.76
4736,Yoshi,2097,1525.35,1528.8
4737,Olimar,2097,1292.71,1289.26
4738,ROB,2098,1565.21,1570.91
4739,Ness,2098,1413.12,1407.42
4740,Pit,2099,1596.61,1590.67
4741,Captain Falcon,2099,1512.11,1508.05
4742,Mario,2099,1599.31,1609.31
4743,Toon Link,2100,1637.4,1651.78
4744,Diddy Kong,2100,1689.88,1675.5
4745,Luigi,2101,1656.8,1666.93
4746,Ike,2101,1615.92,1605.79
4747,Luigi,2102,1666.93,1676.32
4748,Mario,2102,1609.31,1599.92
4749,Pokemon Trainer,2103,1351.34,1333.97
4750,Jigglypuff,2103,1225.84,1243.21
4751,Peach,2104,1213.64,1213.19
4752,Kirby,2104,1729.0,1729.45
4753,Wolf,2105,1448.5,1439.77
4754,Falco,2105,1521.4,1530.13
4755,Captain Falcon,2106,1508.05,1512.25
4756,Snake,2106,1305.93,1301.73
4757,Pikachu,2107,1651.51,1657.33
4758,Lucas,2107,1503.13,1497.31
4759,Ice Climbers,2108,1325.43,1308.03
4760,Ganondorf,2108,1199.17,1216.57
4761,Kirby,2109,1729.45,1732.0
4762,Lucario,2109,1451.72,1449.17
4763,Fox,2110,1514.32,1531.33
4764,Meta Knight,2110,1630.22,1613.21
4765,Zelda,2111,1451.77,1446.47
4766,Link,2111,1616.1,1621.4
4767,Ike,2112,1605.79,1593.52
4768,Mario,2112,1599.92,1612.19
4769,Peach,2113,1213.19,1226.57
4770,Jigglypuff,2113,1243.21,1229.83
4771,Bowser,2114,1421.83,1434.65
4772,Wolf,2114,1439.77,1426.95
4773,Pokemon Trainer,2115,1333.97,1331.2
4774,Sonic,2115,1599.4,1602.17
4775,Diddy Kong,2116,1675.5,1681.42
4776,Falco,2116,1530.13,1524.21
4777,Captain Falcon,2117,1512.25,1504.92
4778,Samus,2117,1510.19,1502.86
4779,Lucas,2117,1497.31,1504.64
4780,Ness,2117,1407.42,1414.75
4781,Samus,2118,1502.86,1510.3
4782,King Dedede,2118,1398.5,1391.06
4783,DK,2119,1510.46,1512.74
4784,Ganondorf,2119,1216.57,1214.29
4785,Yoshi,2120,1528.8,1532.52
4786,Ice Climbers,2120,1308.03,1304.31
4787,Mr Game & Watch,2121,1582.75,1596.15
4788,Meta Knight,2121,1613.21,1599.81
4789,Wario,2122,1646.76,1633.6
4790,Link,2122,1621.4,1634.56
4791,Kirby,2123,1732.0,1732.85
4792,Snake,2123,1301.73,1300.88
4793,Wolf,2124,1426.95,1415.3
4794,Bowser,2124,1434.65,1446.3
4795,Captain Falcon,2125,1504.92,1507.51
4796,Jigglypuff,2125,1229.83,1227.24
4797,Sonic,2126,1602.17,1610.68
4798,Falco,2126,1524.21,1515.7
4799,Marth,2127,1478.68,1474.5
4800,Diddy Kong,2127,1681.42,1685.6
4801,Lucario,2128,1449.17,1467.43
4802,Meta Knight,2128,1599.81,1581.55
4803,Zelda,2129,1446.47,1452.0
4804,Olimar,2129,1289.26,1283.73
4805,Ike,2130,1593.52,1583.39
4806,Link,2130,1634.56,1644.69
4807,DK,2131,1512.74,1501.59
4808,Fox,2131,1531.33,1542.48
4809,Mario,2132,1612.19,1601.17
4810,Wario,2132,1633.6,1644.62
4811,Mario,2133,1601.17,1615.16
4812,Link,2133,1644.69,1630.7
4813,ROB,2134,1570.91,1577.57
4814,Bowser,2134,1446.3,1439.64
4815,Yoshi,2135,1532.52,1544.98
4816,Fox,2135,1542.48,1530.02
4817,Sonic,2136,1610.68,1624.81
4818,Pikachu,2136,1657.33,1643.2
4819,Ike,2137,1583.39,1586.21
4820,Pikachu,2137,1643.2,1646.02
4821,Ness,2137,1414.75,1411.93
4822,Lucas,2137,1504.64,1501.82
4823,Toon Link,2138,1651.78,1665.33
4824,Diddy Kong,2138,1685.6,1672.05
4825,Luigi,2139,1676.32,1685.55
4826,Mario,2139,1615.16,1605.93
4827,Peach,2140,1226.57,1246.66
4828,Bowser,2140,1439.64,1419.55
4829,Wolf,2141,1415.3,1407.71
4830,Falco,2141,1515.7,1523.29
4831,Jigglypuff,2142,1227.24,1224.11
4832,Marth,2142,1474.5,1477.63
4833,Captain Falcon,2143,1507.51,1512.44
4834,Pokemon Trainer,2143,1331.2,1326.27
4835,Toon Link,2144,1665.33,1673.43
4836,ROB,2144,1577.57,1569.47
4837,Ganondorf,2145,1214.29,1209.38
4838,King Dedede,2145,1391.06,1395.97
4839,Ice Climbers,2146,1304.31,1320.37
4840,King Dedede,2146,1395.97,1379.91
4841,Zelda,2147,1452.0,1445.52
4842,Meta Knight,2147,1581.55,1588.03
4843,Link,2148,1630.7,1616.67
4844,Ike,2148,1586.21,1600.24
4845,Mario,2149,1605.93,1619.7
4846,Wario,2149,1644.62,1630.85
4847,Mario,2150,1619.7,1621.0
4848,Peach,2150,1246.66,1245.36
4849,Samus,2151,1510.3,1514.31
4850,Snake,2151,1300.88,1296.87
4851,Ness,2152,1411.93,1427.91
4852,Lucas,2152,1501.82,1485.84
4853,Captain Falcon,2153,1512.44,1498.85
4854,Marth,2153,1477.63,1491.22
4855,Sonic,2154,1624.81,1619.89
4856,ROB,2154,1569.47,1565.72
4857,Diddy Kong,2154,1672.05,1680.73
4858,Luigi,2155,1685.55,1686.16
4859,Ganondorf,2155,1209.38,1208.77
4860,Olimar,2156,1283.73,1303.02
4861,Lucario,2156,1467.43,1448.14
4862,Fox,2157,1530.02,1521.87
4863,Link,2157,1616.67,1624.82
4864,Wario,2158,1630.85,1637.34
4865,DK,2158,1501.59,1495.1
4866,Yoshi,2159,1544.98,1540.68
4867,Mario,2159,1621.0,1630.73
4868,Mr Game & Watch,2159,1596.15,1590.72
4869,Toon Link,2160,1673.43,1674.99
4870,Pokemon Trainer,2160,1326.27,1324.71
4871,Ness,2161,1427.91,1418.77
4872,Marth,2161,1491.22,1500.36
4873,Samus,2162,1514.31,1516.65
4874,Jigglypuff,2162,1224.11,1221.77
4875,Kirby,2163,1732.85,1740.99
4876,Pikachu,2163,1646.02,1637.88
4877,ROB,2164,1565.72,1556.18
4878,Sonic,2164,1619.89,1629.43
4879,Ganondorf,2165,1208.77,1204.76
4880,Zelda,2165,1445.52,1448.87
4881,Toon Link,2165,1674.99,1675.64
4882,Olimar,2166,1303.02,1301.15
4883,Link,2166,1624.82,1626.69
4884,Mario,2167,1630.73,1643.03
4885,Wario,2167,1637.34,1625.04
4886,Pit,2168,1590.67,1579.11
4887,Ike,2168,1600.24,1611.8
4888,Yoshi,2169,1540.68,1530.96
4889,Mr Game & Watch,2169,1590.72,1600.44
4890,Toon Link,2170,1675.64,1654.59
4891,Bowser,2170,1419.55,1440.6
4892,Diddy Kong,2171,1680.73,1681.55
4893,Peach,2171,1245.36,1244.54
4894,Sonic,2172,1629.43,1633.13
4895,Wolf,2172,1407.71,1404.01
4896,ROB,2173,1556.18,1542.67
4897,Falco,2173,1523.29,1536.8
4898,Kirby,2174,1740.99,1741.76
4899,Snake,2174,1296.87,1296.1
4900,Pikachu,2175,1637.88,1644.67
4901,Samus,2175,1516.65,1509.86
4902,Marth,2176,1500.36,1511.69
4903,Lucas,2176,1485.84,1474.51
4904,Captain Falcon,2177,1498.85,1483.27
4905,Ness,2177,1418.77,1434.35
4906,Bowser,2178,1440.6,1428.31
4907,Ness,2178,1434.35,1446.64
4908,Falco,2179,1536.8,1532.68
4909,Kirby,2179,1741.76,1745.88
4910,Sonic,2180,1633.13,1621.66
4911,Pikachu,2180,1644.67,1656.14
4912,Diddy Kong,2181,1681.55,1662.67
4913,Marth,2181,1511.69,1530.57
4914,Ness,2182,1446.64,1444.45
4915,Kirby,2182,1745.88,1748.07
4916,Marth,2183,1530.57,1523.94
4917,Pikachu,2183,1656.14,1662.77
4918,Kirby,2184,1748.07,1756.28
4919,Pikachu,2184,1662.77,1654.56
4920,Luigi,2185,1686.16,1688.25
4921,King Dedede,2185,1379.91,1377.82
4922,Mario,2186,1643.03,1644.89
4923,Ice Climbers,2186,1320.37,1318.51
4924,Mr Game & Watch,2187,1600.44,1606.15
4925,Zelda,2187,1448.87,1443.16
4926,Yoshi,2188,1530.96,1521.55
4927,Meta Knight,2188,1588.03,1597.44
4928,Ike,2189,1611.8,1617.12
4929,Lucario,2189,1448.14,1442.82
4930,Pit,2190,1579.11,1581.65
4931,Olimar,2190,1301.15,1298.61
4932,Wario,2191,1625.04,1608.52
4933,Fox,2191,1521.87,1538.39
4934,DK,2192,1495.1,1488.69
4935,Link,2192,1626.69,1633.1
4936,Luigi,2193,1688.25,1697.75
4937,Link,2193,1633.1,1623.6
4938,Meta Knight,2194,1597.44,1586.34
4939,Ike,2194,1617.12,1628.22
4940,Mr Game & Watch,2195,1606.15,1593.03
4941,Pit,2195,1581.65,1594.77
4942,Mario,2196,1644.89,1652.24
4943,Fox,2196,1538.39,1531.04
4944,Luigi,2197,1697.75,1682.62
4945,Ike,2197,1628.22,1643.35
4946,Mario,2198,1652.24,1661.64
4947,Pit,2198,1594.77,1585.37
4948,Ike,2199,1643.35,1632.19
4949,Mario,2199,1661.64,1672.8
4950,Toon Link,2200,1654.59,1658.18
4951,Bowser,2200,1428.31,1424.72
4952,Snake,2201,1296.1,1294.66
4953,Pikachu,2201,1654.56,1656.0
4954,Marth,2202,1523.94,1526.09
4955,Jigglypuff,2202,1221.77,1219.62
4956,Sonic,2203,1621.66,1604.81
4957,Samus,2203,1509.86,1526.71
4958,Ness,2204,1444.45,1464.66
4959,Diddy Kong,2204,1662.67,1642.46
4960,Samus,2205,1526.71,1530.75
4961,Ice Climbers,2205,1318.51,1314.47
4962,Lucario,2206,1442.82,1451.89
4963,King Dedede,2206,1377.82,1368.75
4964,Wario,2207,1608.52,1617.05
4965,Fox,2207,1531.04,1522.51
4966,Meta Knight,2208,1586.34,1594.04
4967,DK,2208,1488.69,1480.99
4968,Luigi,2209,1682.62,1690.65
4969,Mr Game & Watch,2209,1593.03,1585.0
4970,Meta Knight,2210,1594.04,1595.58
4971,Peach,2210,1244.54,1243.0
4972,Toon Link,2211,1658.18,1662.61
4973,Ness,2211,1464.66,1460.23
4974,Samus,2212,1530.75,1542.84
4975,Falco,2212,1532.68,1520.59
4976,Lucas,2213,1474.51,1469.74
4977,Pikachu,2213,1656.0,1660.77
4978,Diddy Kong,2214,1642.46,1645.78
4979,Wolf,2214,1404.01,1400.69
4980,Meta Knight,2215,1595.58,1608.57
4981,Wario,2215,1617.05,1604.06
4982,Yoshi,2216,1521.55,1530.05
4983,Zelda,2216,1443.16,1434.66
4984,Olimar,2217,1298.61,1282.47
4985,Ganondorf,2217,1204.76,1220.9
4986,Lucario,2218,1451.89,1472.17
4987,Mario,2218,1672.8,1652.52
4988,Ike,2219,1632.19,1618.06
4989,Pit,2219,1585.37,1599.5
4990,Pokemon Trainer,2220,1324.71,1332.12
4991,Jigglypuff,2220,1219.62,1212.21
4992,Wolf,2221,1400.69,1418.65
4993,ROB,2221,1542.67,1524.71
4994,Marth,2222,1526.09,1537.84
4995,Falco,2222,1520.59,1508.84
4996,Bowser,2223,1424.72,1429.49
4997,Peach,2223,1243.0,1238.23
4998,Captain Falcon,2224,1483.27,1463.84
4999,Snake,2224,1294.66,1314.09
5000,Fox,2225,1522.51,1526.5
5001,Falco,2225,1508.84,1512.83
5002,DK,2225,1480.99,1477.0
5003,King Dedede,2225,1368.75,1364.76
5004,Wolf,2226,1418.65,1437.99
5005,Wario,2226,1604.06,1584.72
5006,Link,2227,1623.6,1625.65
5007,Ice Climbers,2227,1314.47,1312.42
5008,Ike,2228,1618.06,1629.21
5009,Pit,2228,1599.5,1588.35
5010,Mario,2229,1652.52,1640.94
5011,Ganondorf,2229,1220.9,1242.96
5012,Lucario,2229,1472.17,1461.69
5013,Pikachu,2230,1660.77,1664.09
5014,Ike,2230,1629.21,1632.53
5015,Fox,2230,1526.5,1523.18
5016,Falco,2230,1512.83,1509.51
5017,ROB,2231,1524.71,1530.6
5018,Bowser,2231,1429.49,1425.59
5019,Snake,2231,1314.09,1312.1
5020,Yoshi,2232,1530.05,1535.7
5021,Ganondorf,2232,1242.96,1241.77
5022,Lucario,2232,1461.69,1457.23
5023,Sonic,2233,1604.81,1617.39
5024,Pikachu,2233,1664.09,1659.2
5025,Samus,2233,1542.84,1539.77
5026,Diddy Kong,2233,1645.78,1641.16
5027,Mario,2234,1640.94,1650.92
5028,Wario,2234,1584.72,1579.99
5029,Meta Knight,2234,1608.57,1603.31
5030,Kirby,2235,1756.28,1748.21
5031,Toon Link,2235,1662.61,1672.77
5032,Ness,2235,1460.23,1458.13
5033,Mario,2236,1650.92,1645.98
5034,Luigi,2236,1690.65,1685.16
5035,Pit,2236,1588.35,1603.46
5036,Ike,2236,1632.53,1627.86
5037,Bowser,2237,1425.59,1422.46
5038,Toon Link,2237,1672.77,1675.9
5039,ROB,2238,1530.6,1524.08
5040,Pikachu,2238,1659.2,1665.72
5041,Pokemon Trainer,2239,1332.12,1328.07
5042,Samus,2239,1539.77,1543.82
5043,Snake,2240,1312.1,1330.39
5044,Captain Falcon,2240,1463.84,1445.55
5045,Kirby,2241,1748.21,1750.55
5046,Ness,2241,1458.13,1455.79
5047,Fox,2242,1523.18,1509.08
5048,DK,2242,1477.0,1491.1
5049,King Dedede,2243,1364.76,1361.02
5050,Mr Game & Watch,2243,1585.0,1588.74
5051,Link,2244,1625.65,1630.15
5052,Zelda,2244,1434.66,1430.16
5053,Wario,2245,1579.99,1593.06
5054,Meta Knight,2245,1603.31,1590.24
5055,Luigi,2246,1685.16,1694.56
5056,Ike,2246,1627.86,1618.46
5057,Falco,2247,1509.51,1502.21
5058,Sonic,2247,1617.39,1624.69
5059,ROB,2248,1524.08,1532.57
5060,Captain Falcon,2248,1445.55,1437.06
5061,Wolf,2249,1437.99,1451.44
5062,Lucas,2249,1469.74,1456.29
5063,Samus,2250,1543.82,1560.11
5064,Diddy Kong,2250,1641.16,1624.87
5065,Pikachu,2251,1665.72,1669.71
5066,Ness,2251,1455.79,1451.8
5067,Pit,2252,1603.46,1611.29
5068,Fox,2252,1509.08,1501.25
5069,Zelda,2253,1430.16,1434.74
5070,Ganondorf,2253,1241.77,1237.19
5071,Olimar,2254,1282.47,1301.5
5072,Lucario,2254,1457.23,1438.2
5073,Ike,2255,1618.46,1625.02
5074,DK,2255,1491.1,1484.54
5075,Luigi,2256,1694.56,1680.35
5076,Mario,2256,1645.98,1660.19
5077,Bowser,2257,1422.46,1425.07
5078,Wolf,2257,1451.44,1454.05
5079,Pokemon Trainer,2257,1328.07,1325.46
5080,Jigglypuff,2257,1212.21,1209.6
5081,Marth,2258,1537.84,1540.03
5082,Peach,2258,1238.23,1236.04
5083,Falco,2259,1502.21,1499.1
5084,Kirby,2259,1750.55,1753.66
5085,Ness,2260,1451.8,1470.77
5086,Sonic,2260,1624.69,1605.72
5087,Diddy Kong,2261,1624.87,1606.03
5088,Lucas,2261,1456.29,1475.13
5089,DK,2262,1484.54,1489.6
5090,Ice Climbers,2262,1312.42,1307.36
5091,Ness,2263,1470.77,1474.2
5092,Ganondorf,2263,1237.19,1233.76
5093,King Dedede,2264,1361.02,1354.92
5094,Fox,2264,1501.25,1507.35
5095,Meta Knight,2265,1590.24,1575.76
5096,Yoshi,2265,1535.7,1550.18
5097,Link,2266,1630.15,1617.91
5098,Ike,2266,1625.02,1637.26
5099,Mario,2267,1660.19,1645.17
5100,Wario,2267,1593.06,1608.08
5101,Sonic,2268,1605.72,1615.64
5102,Samus,2268,1560.11,1550.19
5103,Yoshi,2269,1550.18,1553.28
5104,Olimar,2269,1301.5,1298.4
5105,ROB,2270,1532.57,1536.77
5106,Snake,2270,1330.39,1326.19
5107,Pikachu,2271,1669.71,1671.66
5108,Ike,2271,1637.26,1639.21
5109,Wolf,2271,1454.05,1452.1
5110,Bowser,2271,1425.07,1423.12
5111,Pit,2272,1611.29,1624.84
5112,Mario,2272,1645.17,1631.62
5113,Toon Link,2273,1675.9,1687.7
5114,Pikachu,2273,1671.66,1659.86
5115,Marth,2274,1540.03,1558.19
5116,Toon Link,2274,1687.7,1669.54
5117,Marth,2275,1558.19,1561.65
5118,Snake,2275,1326.19,1322.73
5119,Sonic,2276,1615.64,1621.73
5120,Lucas,2276,1475.13,1469.04
5121,DK,2277,1489.6,1494.9
5122,Pokemon Trainer,2277,1325.46,1320.16
5123,Peach,2278,1236.04,1232.2
5124,Wolf,2278,1452.1,1455.94
5125,Falco,2279,1499.1,1507.7
5126,Bowser,2279,1423.12,1414.52
5127,Olimar,2280,1298.4,1296.07
5128,Mr Game & Watch,2280,1588.74,1591.07
5129,Ganondorf,2281,1233.76,1255.86
5130,Yoshi,2281,1553.28,1531.18
5131,Luigi,2282,1680.35,1681.65
5132,Ice Climbers,2282,1307.36,1306.06
5133,Pit,2283,1624.84,1629.35
5134,Lucario,2283,1438.2,1442.71
5135,King Dedede,2283,1354.92,1350.41
5136,Meta Knight,2283,1575.76,1571.25
5137,Fox,2284,1507.35,1494.78
5138,DK,2284,1494.9,1507.47
5139,Diddy Kong,2285,1606.03,1611.18
5140,Captain Falcon,2285,1437.06,1431.91
5141,Snake,2286,1322.73,1345.88
5142,Kirby,2286,1753.66,1730.51
5143,Mario,2287,1631.62,1632.69
5144,Peach,2287,1232.2,1231.13
5145,Bowser,2288,1414.52,1408.26
5146,Samus,2288,1550.19,1556.45
5147,Toon Link,2289,1669.54,1681.09
5148,Pikachu,2289,1659.86,1648.31
